class_name,spec_name,level,score,duration_min,dungeon_name,medal
Hunter,BeastMastery,11,350.0,17.45,"Ara-Kara, City of Echoes",gold
Mage,Arcane,11,350.0,17.45,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,11,350.0,17.45,"Ara-Kara, City of Echoes",gold
Hunter,Survival,11,350.0,17.97,"Ara-Kara, City of Echoes",gold
Shaman,Elemental,11,350.0,17.97,"Ara-Kara, City of Echoes",gold
Druid,Restoration,11,350.0,17.97,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,11,350.0,17.97,"Ara-Kara, City of Echoes",gold
Paladin,Protection,11,350.0,17.97,"Ara-Kara, City of Echoes",gold
Warrior,Protection,11,350.0,15.29,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,11,350.0,15.29,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,11,350.0,15.29,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,11,350.0,15.29,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,11,350.0,15.29,"Ara-Kara, City of Echoes",gold
Warrior,Fury,11,350.0,17.42,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,11,350.0,17.42,"Ara-Kara, City of Echoes",gold
Mage,Arcane,11,350.0,17.42,"Ara-Kara, City of Echoes",gold
DemonHunter,Vengeance,11,350.0,17.42,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,11,350.0,17.42,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,11,350.0,17.73,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,11,350.0,17.73,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,11,350.0,17.73,"Ara-Kara, City of Echoes",gold
Warrior,Protection,11,350.0,17.73,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,11,350.0,17.73,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,11,350.0,16.98,"Ara-Kara, City of Echoes",gold
Mage,Fire,11,350.0,16.98,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,11,350.0,16.98,"Ara-Kara, City of Echoes",gold
Paladin,Protection,11,350.0,16.98,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,11,350.0,16.98,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,11,350.0,17.31,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,11,350.0,17.31,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,11,350.0,17.31,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,11,350.0,17.31,"Ara-Kara, City of Echoes",gold
Paladin,Protection,11,350.0,17.31,"Ara-Kara, City of Echoes",gold
Monk,Windwalker,11,350.0,17.18,"Ara-Kara, City of Echoes",gold
Shaman,Elemental,11,350.0,17.18,"Ara-Kara, City of Echoes",gold
Paladin,Protection,11,350.0,17.18,"Ara-Kara, City of Echoes",gold
Paladin,Holy,11,350.0,17.18,"Ara-Kara, City of Echoes",gold
DeathKnight,Unholy,11,350.0,17.6,"Ara-Kara, City of Echoes",gold
Monk,Mistweaver,11,350.0,17.6,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,11,350.0,17.6,"Ara-Kara, City of Echoes",gold
Warrior,Protection,11,350.0,17.6,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,11,350.0,17.6,"Ara-Kara, City of Echoes",gold
Monk,Brewmaster,11,350.0,15.8,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,11,350.0,15.8,"Ara-Kara, City of Echoes",gold
Priest,Shadow,12,380.0,17.82,"Ara-Kara, City of Echoes",gold
Druid,Restoration,12,380.0,16.03,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,16.03,"Ara-Kara, City of Echoes",gold
Paladin,Protection,12,380.0,16.03,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,16.03,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,16.03,"Ara-Kara, City of Echoes",gold
Priest,Discipline,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Mage,Arcane,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Paladin,Protection,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Paladin,Protection,12,380.0,17.13,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.13,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.13,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,17.13,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.13,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.93,"Ara-Kara, City of Echoes",gold
Mage,Arcane,12,380.0,17.93,"Ara-Kara, City of Echoes",gold
Paladin,Protection,12,380.0,17.93,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.93,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,17.99,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.99,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,17.99,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.99,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.99,"Ara-Kara, City of Echoes",gold
Rogue,Subtlety,12,380.0,17.46,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,17.46,"Ara-Kara, City of Echoes",gold
Mage,Frost,12,380.0,17.46,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.46,"Ara-Kara, City of Echoes",gold
Warrior,Fury,12,380.0,17.44,"Ara-Kara, City of Echoes",gold
Druid,Balance,12,380.0,17.44,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,17.44,"Ara-Kara, City of Echoes",gold
Evoker,Preservation,12,380.0,18.0,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,18.0,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.62,"Ara-Kara, City of Echoes",gold
Warrior,Fury,12,380.0,17.62,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.62,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,17.62,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,17.62,"Ara-Kara, City of Echoes",gold
Hunter,Survival,12,380.0,16.67,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,16.67,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,16.67,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,16.67,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,16.67,"Ara-Kara, City of Echoes",gold
Rogue,Outlaw,12,380.0,17.51,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.51,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.51,"Ara-Kara, City of Echoes",gold
Druid,Restoration,12,380.0,17.51,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,15.86,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,12,380.0,15.86,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,15.86,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.78,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.78,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.78,"Ara-Kara, City of Echoes",gold
Evoker,Preservation,12,380.0,17.78,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,17.78,"Ara-Kara, City of Echoes",gold
Paladin,Protection,12,380.0,17.58,"Ara-Kara, City of Echoes",gold
Warrior,Fury,12,380.0,17.58,"Ara-Kara, City of Echoes",gold
Hunter,Marksmanship,12,380.0,17.58,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.58,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,17.26,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.26,"Ara-Kara, City of Echoes",gold
DemonHunter,Vengeance,12,380.0,17.26,"Ara-Kara, City of Echoes",gold
Warlock,Destruction,12,380.0,17.47,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,12,380.0,17.47,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.47,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,17.47,"Ara-Kara, City of Echoes",gold
Priest,Holy,12,380.0,16.88,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,16.88,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Priest,Discipline,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Mage,Frost,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.78,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,17.78,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.78,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.0,"Ara-Kara, City of Echoes",gold
Shaman,Elemental,12,380.0,17.0,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,17.0,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.0,"Ara-Kara, City of Echoes",gold
Paladin,Protection,12,380.0,17.0,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,15.95,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,12,380.0,15.95,"Ara-Kara, City of Echoes",gold
Paladin,Protection,12,380.0,15.95,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,16.02,"Ara-Kara, City of Echoes",gold
Druid,Restoration,12,380.0,16.02,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,16.02,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,16.02,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.87,"Ara-Kara, City of Echoes",gold
Mage,Arcane,12,380.0,17.87,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.87,"Ara-Kara, City of Echoes",gold
Priest,Discipline,12,380.0,17.87,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,17.87,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,12,380.0,17.7,"Ara-Kara, City of Echoes",gold
Paladin,Protection,12,380.0,17.7,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.7,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,12,380.0,17.7,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.7,"Ara-Kara, City of Echoes",gold
Druid,Balance,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Warrior,Protection,12,380.0,17.68,"Ara-Kara, City of Echoes",gold
Warrior,Protection,13,395.0,17.94,"Ara-Kara, City of Echoes",gold
Warrior,Fury,13,395.0,17.94,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,17.94,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,17.94,"Ara-Kara, City of Echoes",gold
Priest,Discipline,13,395.0,17.94,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.77,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,13,395.0,17.77,"Ara-Kara, City of Echoes",gold
Priest,Discipline,13,395.0,17.43,"Ara-Kara, City of Echoes",gold
Warlock,Destruction,13,395.0,17.43,"Ara-Kara, City of Echoes",gold
Hunter,Marksmanship,13,395.0,17.43,"Ara-Kara, City of Echoes",gold
Mage,Arcane,13,395.0,17.43,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.43,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.54,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.54,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.54,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.54,"Ara-Kara, City of Echoes",gold
Druid,Balance,13,395.0,17.54,"Ara-Kara, City of Echoes",gold
Priest,Holy,13,395.0,17.28,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,17.28,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.28,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.28,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.28,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.4,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.4,"Ara-Kara, City of Echoes",gold
Rogue,Outlaw,13,395.0,17.4,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.4,"Ara-Kara, City of Echoes",gold
Warrior,Fury,13,395.0,17.4,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.83,"Ara-Kara, City of Echoes",gold
Druid,Feral,13,395.0,17.83,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.83,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.83,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.83,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.22,"Ara-Kara, City of Echoes",gold
Evoker,Preservation,13,395.0,17.22,"Ara-Kara, City of Echoes",gold
Warrior,Protection,13,395.0,17.22,"Ara-Kara, City of Echoes",gold
DeathKnight,Unholy,13,395.0,17.22,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,18.0,"Ara-Kara, City of Echoes",gold
DeathKnight,Blood,13,395.0,18.0,"Ara-Kara, City of Echoes",gold
Druid,Restoration,13,395.0,18.0,"Ara-Kara, City of Echoes",gold
Druid,Balance,13,395.0,18.0,"Ara-Kara, City of Echoes",gold
Mage,Arcane,13,395.0,18.0,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,13,395.0,17.84,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.84,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.84,"Ara-Kara, City of Echoes",gold
Warrior,Protection,13,395.0,17.84,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.84,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.59,"Ara-Kara, City of Echoes",gold
Warrior,Protection,13,395.0,17.59,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,17.59,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,13,395.0,17.71,"Ara-Kara, City of Echoes",gold
Warrior,Fury,13,395.0,17.71,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.71,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.71,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.71,"Ara-Kara, City of Echoes",gold
DeathKnight,Unholy,13,395.0,17.89,"Ara-Kara, City of Echoes",gold
Warrior,Fury,13,395.0,17.89,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.89,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,17.89,"Ara-Kara, City of Echoes",gold
Warrior,Fury,13,395.0,17.68,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.68,"Ara-Kara, City of Echoes",gold
Shaman,Elemental,13,395.0,16.63,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,16.63,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,16.63,"Ara-Kara, City of Echoes",gold
Druid,Restoration,13,395.0,16.63,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,16.63,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.77,"Ara-Kara, City of Echoes",gold
Mage,Arcane,13,395.0,17.77,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.77,"Ara-Kara, City of Echoes",gold
Druid,Restoration,13,395.0,17.77,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,13,395.0,17.77,"Ara-Kara, City of Echoes",gold
Warrior,Protection,13,395.0,17.63,"Ara-Kara, City of Echoes",gold
Priest,Discipline,13,395.0,17.63,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.63,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,17.63,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,17.63,"Ara-Kara, City of Echoes",gold
Warrior,Protection,13,395.0,17.85,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.85,"Ara-Kara, City of Echoes",gold
Druid,Balance,13,395.0,17.85,"Ara-Kara, City of Echoes",gold
Paladin,Retribution,13,395.0,17.85,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.85,"Ara-Kara, City of Echoes",gold
DeathKnight,Unholy,13,395.0,16.33,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,16.33,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,16.33,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,16.33,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,16.33,"Ara-Kara, City of Echoes",gold
Warrior,Protection,13,395.0,17.9,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.9,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.9,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.9,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.9,"Ara-Kara, City of Echoes",gold
Shaman,Restoration,13,395.0,17.86,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.86,"Ara-Kara, City of Echoes",gold
Warrior,Fury,13,395.0,17.86,"Ara-Kara, City of Echoes",gold
DeathKnight,Frost,13,395.0,17.86,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.86,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,13,395.0,17.32,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,13,395.0,17.32,"Ara-Kara, City of Echoes",gold
Paladin,Protection,13,395.0,17.32,"Ara-Kara, City of Echoes",gold
Evoker,Preservation,13,395.0,17.32,"Ara-Kara, City of Echoes",gold
DeathKnight,Unholy,13,395.0,17.32,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,14,410.0,17.98,"Ara-Kara, City of Echoes",gold
Mage,Arcane,14,410.0,17.67,"Ara-Kara, City of Echoes",gold
DemonHunter,Havoc,14,410.0,17.67,"Ara-Kara, City of Echoes",gold
Paladin,Protection,14,410.0,17.67,"Ara-Kara, City of Echoes",gold
Monk,Mistweaver,14,410.0,17.67,"Ara-Kara, City of Echoes",gold
Druid,Feral,14,410.0,17.67,"Ara-Kara, City of Echoes",gold
Hunter,BeastMastery,14,409.77033333333,18.18,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,409.77033333333,18.18,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,409.77033333333,18.18,"Ara-Kara, City of Echoes",silver
Shaman,Restoration,14,409.77033333333,18.18,"Ara-Kara, City of Echoes",silver
Druid,Guardian,14,409.77033333333,18.18,"Ara-Kara, City of Echoes",silver
Shaman,Restoration,14,409.7100625,18.23,"Ara-Kara, City of Echoes",silver
Paladin,Retribution,14,409.7100625,18.23,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,409.7100625,18.23,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,409.7100625,18.23,"Ara-Kara, City of Echoes",silver
Warrior,Protection,14,409.7100625,18.23,"Ara-Kara, City of Echoes",silver
Warrior,Protection,14,409.61960416667,18.3,"Ara-Kara, City of Echoes",silver
Priest,Discipline,14,409.61960416667,18.3,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,409.61960416667,18.3,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,409.61960416667,18.3,"Ara-Kara, City of Echoes",silver
Hunter,BeastMastery,14,409.61960416667,18.3,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,409.4094375,18.47,"Ara-Kara, City of Echoes",silver
Evoker,Preservation,14,409.4094375,18.47,"Ara-Kara, City of Echoes",silver
Paladin,Protection,14,409.4094375,18.47,"Ara-Kara, City of Echoes",silver
Paladin,Retribution,14,409.4094375,18.47,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,409.4094375,18.47,"Ara-Kara, City of Echoes",silver
Priest,Shadow,14,409.36052083333,18.51,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,409.36052083333,18.51,"Ara-Kara, City of Echoes",silver
Mage,Arcane,14,409.36052083333,18.51,"Ara-Kara, City of Echoes",silver
Warrior,Protection,14,409.36052083333,18.51,"Ara-Kara, City of Echoes",silver
Shaman,Restoration,14,409.36052083333,18.51,"Ara-Kara, City of Echoes",silver
Hunter,BeastMastery,14,409.2970625,18.56,"Ara-Kara, City of Echoes",silver
Druid,Restoration,14,409.2970625,18.56,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,409.2970625,18.56,"Ara-Kara, City of Echoes",silver
Paladin,Protection,14,409.2970625,18.56,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,409.2970625,18.56,"Ara-Kara, City of Echoes",silver
Paladin,Protection,14,409.09339583333,18.73,"Ara-Kara, City of Echoes",silver
Warlock,Destruction,14,409.09339583333,18.73,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,409.09339583333,18.73,"Ara-Kara, City of Echoes",silver
Hunter,BeastMastery,14,409.09339583333,18.73,"Ara-Kara, City of Echoes",silver
Priest,Discipline,14,409.09339583333,18.73,"Ara-Kara, City of Echoes",silver
Monk,Mistweaver,14,408.96204166667,18.83,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,408.96204166667,18.83,"Ara-Kara, City of Echoes",silver
Paladin,Protection,14,408.96204166667,18.83,"Ara-Kara, City of Echoes",silver
Warrior,Fury,14,408.96204166667,18.83,"Ara-Kara, City of Echoes",silver
Hunter,BeastMastery,14,408.96204166667,18.83,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,408.95777083333,18.83,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,408.95777083333,18.83,"Ara-Kara, City of Echoes",silver
Warrior,Protection,14,408.95777083333,18.83,"Ara-Kara, City of Echoes",silver
Druid,Restoration,14,408.95777083333,18.83,"Ara-Kara, City of Echoes",silver
Hunter,BeastMastery,14,408.95777083333,18.83,"Ara-Kara, City of Echoes",silver
Monk,Mistweaver,14,408.82975,18.94,"Ara-Kara, City of Echoes",silver
Shaman,Enhancement,14,408.82975,18.94,"Ara-Kara, City of Echoes",silver
Warrior,Fury,14,408.82975,18.94,"Ara-Kara, City of Echoes",silver
Paladin,Protection,14,408.82975,18.94,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,408.82975,18.94,"Ara-Kara, City of Echoes",silver
Druid,Restoration,14,408.753375,19.0,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,408.753375,19.0,"Ara-Kara, City of Echoes",silver
Paladin,Protection,14,408.753375,19.0,"Ara-Kara, City of Echoes",silver
Hunter,BeastMastery,14,408.753375,19.0,"Ara-Kara, City of Echoes",silver
Mage,Arcane,14,408.753375,19.0,"Ara-Kara, City of Echoes",silver
Shaman,Restoration,14,408.73410416667,19.01,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,408.73410416667,19.01,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,408.73410416667,19.01,"Ara-Kara, City of Echoes",silver
Warrior,Protection,14,408.73410416667,19.01,"Ara-Kara, City of Echoes",silver
Warrior,Fury,14,408.73410416667,19.01,"Ara-Kara, City of Echoes",silver
DemonHunter,Vengeance,14,408.69510416667,19.04,"Ara-Kara, City of Echoes",silver
Druid,Balance,14,408.69510416667,19.04,"Ara-Kara, City of Echoes",silver
Paladin,Holy,14,408.69510416667,19.04,"Ara-Kara, City of Echoes",silver
Mage,Arcane,14,408.69510416667,19.04,"Ara-Kara, City of Echoes",silver
Warrior,Fury,14,408.69510416667,19.04,"Ara-Kara, City of Echoes",silver
Hunter,Marksmanship,14,408.68497916667,19.05,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,408.68497916667,19.05,"Ara-Kara, City of Echoes",silver
Druid,Restoration,14,408.68497916667,19.05,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,408.68497916667,19.05,"Ara-Kara, City of Echoes",silver
Warrior,Protection,14,408.68497916667,19.05,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,408.59077083333,19.13,"Ara-Kara, City of Echoes",silver
Hunter,BeastMastery,14,408.59077083333,19.13,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,408.59077083333,19.13,"Ara-Kara, City of Echoes",silver
Shaman,Restoration,14,408.59077083333,19.13,"Ara-Kara, City of Echoes",silver
Monk,Brewmaster,14,408.59077083333,19.13,"Ara-Kara, City of Echoes",silver
Hunter,BeastMastery,14,408.58014583333,19.14,"Ara-Kara, City of Echoes",silver
Priest,Discipline,14,408.58014583333,19.14,"Ara-Kara, City of Echoes",silver
DeathKnight,Frost,14,408.58014583333,19.14,"Ara-Kara, City of Echoes",silver
DemonHunter,Havoc,14,408.58014583333,19.14,"Ara-Kara, City of Echoes",silver
